,tpeaks,fwhms,amps,tpeak_err,fwhms_err,amps_err
0,539.6503134642977,0.0015190062369479845,0.008936974123489922,6.425783518403934e-05,0.00023455837936619403,0.0007490289812215817
1,539.8696662908625,0.00040973029035476407,0.028560040010916114,5.424906809561119e-05,0.00011406140289602743,0.009323628906587876
2,541.1449540557032,0.002376373943960627,0.007899331224899383,4.557706823414427e-05,0.0001853740550699627,0.00035961167083731996
3,541.1730877564987,0.0032843701255285476,0.012733522612665762,8.26637578727276e-05,0.0002795364935093105,0.0007349680477507721
4,541.2323072123853,0.0022256274614208386,0.007417681676285356,0.00010285718818337468,0.00045265830095325623,0.0009030189677494345
5,541.3260030650882,0.0008419058033323296,0.02432658247125253,3.374648791293875e-05,0.0001623800056465951,0.0038522261218736542
6,541.4104768597397,0.0015586067435821311,0.01471685167224752,2.052842988918223e-05,0.00013422639306138098,0.0007606149713630381
7,541.5469581820482,0.00499573122985344,0.025338178093349137,0.00017929336096180007,0.0006583837710487553,0.0019933751143328708
8,541.7929979443489,0.0039629824773412346,0.010588893051891134,0.00011658029503902773,0.0004260261919951948,0.0006845439344798474
9,541.8469276764478,0.0019014406288979768,0.024243276221446133,7.781850024350786e-05,0.0001855397920648949,0.0015388316443302919
10,541.912556309079,0.0017601347911472699,0.16124338953350256,7.609706816008e-06,4.855880058874945e-05,0.002644504516313741
11,542.6755697938216,0.0014282614732633843,0.008399077305453733,7.485993109102805e-05,0.00024711170774640434,0.001042173878326823
12,543.2415317058363,0.003186757842569689,0.013312095751740577,6.498920307028662e-05,0.00022393862681732208,0.0005946350044518431
13,543.2884083430362,0.0021283354548834337,0.01566929090595745,4.181198532920337e-05,0.0001443563195159254,0.0006684762225436907
14,543.8609741496201,0.006531239772619498,0.006382792338250436,0.0001335585879983017,0.0004901303456628775,0.0002902071048537575
15,544.7259022013158,0.003943447567765477,0.007097198005835217,0.00015053886251082074,0.0005357156365241294,0.0005965735996766783
16,544.9018128723445,0.0017219210570735628,0.00792345567974222,7.10737723312384e-05,0.00014635783334423217,0.0004502155702052145
17,545.1413793936225,0.001309076755985166,0.017720943168930726,5.312045576119142e-05,0.00011684105599599284,0.0011549194860048014
18,545.1901855842691,0.0017532951078913731,0.08207092292529178,1.926375160628748e-05,9.556742432929754e-05,0.002986288334940276
19,545.9032657231255,0.0020556556972283354,0.015964749587614815,4.591102962078325e-05,0.00014249662066236624,0.0006989148900863544
20,546.0225157450916,0.0027747897895773555,0.010384525014870062,0.00012019804828785523,0.0003702509978962132,0.0009592205632406635
21,546.4332012783595,0.0019186027776684144,0.014995118937245786,3.504514402489553e-05,0.00012820369924842028,0.0006040559443973569
22,546.8321280938047,0.0028204629032538655,0.014024457926552061,5.2362863954054454e-05,0.0002001956318212456,0.0006054648898863515
23,546.9012203017343,0.0010098546851422159,0.02115149390537793,5.8105486579394005e-05,0.0002268535569922427,0.003634354519022201
24,546.9262835433859,0.008741043203859707,0.012836901746016816,0.00020739208472845497,0.0007437325147167265,0.000700147867553082
25,547.467250587092,0.0021634146729251724,0.014152542192487431,3.196701608990566e-05,0.00012812795412637967,0.000508794500651412
26,547.7425066430396,0.004554097935333284,0.008071062212028045,0.0001840313251582877,0.0006718041295825402,0.0007267760402288203
27,548.5891495265673,0.0025814739861969764,0.022583232271577873,6.037306387099642e-05,0.0002216045214267101,0.0011456599270975216
28,549.0698404088243,0.0010014044771465976,0.018586995128380336,2.7589795184507755e-05,0.00025023436420792256,0.003386813079738894
29,549.3129383479406,0.0024892089706510787,0.007598627010107707,0.0001318801034951661,0.0003966183725363206,0.0008432042549493428
30,550.0047022095703,0.0029332109266644734,0.022661058439893137,5.299619240523439e-05,0.00019571106509429928,0.0009383148979391386
