,time,mean,std,var,detrended_flux,df_flux_err
6852,1159.5730714610618,1.0027154392891002,0.00019528077020022883,3.813457920999458e-08,1.0047526,0.7878748
6853,1159.5737525645527,1.0027901175950074,0.00019747590559994732,3.899673329251931e-08,1.0018517,0.7849738
6854,1159.57443366816,1.0028649604306523,0.00019982876544654007,3.993153549988832e-08,1.0035797,0.78670186
6855,1159.5751148717682,1.00293998723142,0.00020234009218809466,4.0941512906686646e-08,1.0033896,0.78651184
6856,1159.5757959752664,1.0030151888827126,0.00020500814134646918,4.202833801833389e-08,1.0031931,0.78631526
6857,1159.5764770788737,1.0030905944521524,0.00020783080224063495,4.3193642359985913e-08,1.0031558,0.786278
6858,1159.5771581823647,1.003166224241839,0.00021080406331165145,4.4438353108702756e-08,1.00193,0.7850521
6859,1159.577839285972,1.003242096974263,0.00021392230678769975,4.576275334137073e-08,1.0033523,0.7864744
6860,1159.578520389463,1.0033182220122998,0.00021717825276179885,4.7166393472667794e-08,1.003257,0.7863792
6861,1159.5792015930783,1.003394618251307,0.00022056343233259928,4.864822768233711e-08,1.0025467,0.78566885
6862,1159.5798826966857,1.003471268881245,0.00022406615371565585,5.020564124092792e-08,1.0033919,0.786514
6863,1159.5805638001766,1.0035481837916727,0.00022767447907812318,5.1835668423494744e-08,1.0034882,0.78661036
6864,1159.5812450037847,1.003625370591667,0.00023137480954403948,5.353430249154054e-08,1.0034013,0.7865234
6865,1159.5819261072756,1.0037028016684104,0.00023515019981010818,5.52956164707338e-08,1.0035393,0.7866615
6866,1159.5826071108895,1.0037804697450412,0.00023898309045595437,5.711291752387887e-08,1.003354,0.78647614
6867,1159.5832883143812,1.003858399242524,0.00024285601463819144,5.897904384594545e-08,1.0039268,0.7870489
6868,1159.5839694179886,1.003936542516625,0.0002467465354274177,6.088385274543388e-08,1.0034235,0.78654563
6869,1159.584650521596,1.0040148971749179,0.0002506334496933245,6.281712610517622e-08,1.0043443,0.78746647
6870,1159.5853317250876,1.0040934609797365,0.00025449650893895657,6.47684730621164e-08,1.0028706,0.78599274
6871,1159.586012828695,1.0041721970193727,0.00025831528168656314,6.672678475280847e-08,1.003836,0.78695816
6872,1159.586694032194,1.0042511144160304,0.00026207315984775643,6.86823411125877e-08,1.0033013,0.78642344
6873,1159.5873751358013,1.0043301759606378,0.00026575292225316935,7.062461568609906e-08,1.0048925,0.7880146
6874,1159.5880562392922,1.004409379044683,0.00026934062451552075,7.254437201441075e-08,1.0061399,0.789262
6875,1159.5887372428988,1.0044886977933416,0.0002728228793231523,7.443232348217533e-08,1.0044427,0.7875649
6876,1159.589418446507,1.0045681528270847,0.00027618991047588694,7.628086664867843e-08,1.0059015,0.78902364
6877,1159.590099550005,1.0046476947446985,0.00027943050314785205,7.808140608946175e-08,1.0044547,0.7875769
6878,1159.5907806536125,1.004727320723569,0.000282537010145808,7.98271621021324e-08,1.00529,0.7884122
6879,1159.5914618572206,1.0048070278705912,0.00028550322943869465,8.151209401992393e-08,1.0039,0.7870222
6880,1159.5921429607115,1.0048867781032869,0.000288323157314943,8.313024304405737e-08,1.0058554,0.78897756
6881,1159.5928240643188,1.0049665684031355,0.0002909935723855769,8.467725916971999e-08,1.004378,0.7875001
6882,1159.5935052678105,1.0050463956459201,0.00029351259613580197,8.614964409037841e-08,1.0043019,0.7874241
6883,1159.5941862714244,1.0051262098114735,0.00029587831835496865,8.754397927256417e-08,1.0050628,0.78818494
6884,1159.5948673750318,1.0052060310847923,0.0002980923488113864,8.885904841988927e-08,1.0054027,0.78852487
6885,1159.5955485785234,1.0052858444211876,0.00030015649373817956,9.009392073319782e-08,1.005558,0.78868014
